account_id,author,text,timestamp,post_frequency
UCJPicNyguQFkmTNQn4MmlOA,@GeorgeNaismith-r6c,"We're no strangers to love
You know the rules and so do I
A full commitment's what I'm thinking of
You wouldn't get this from any other guy
I just wanna tell you how I'm feeling
Gotta make you understand
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
We've known each other for so long
Your heart's been aching, but you're too shy to say it
Inside, we both know what's been going on
We know the game, and we're gonna play it
And if you ask me how I'm feeling
Don't tell me you're too blind to see
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
Ooh (Give you up)
Ooh-ooh (Give you up)
Ooh (Never gonna give, never gonna give)
Give you up
Ooh-ooh (Never gonna give, never gonna give)
Give you up
We've known each other for so long
Your heart's been aching, but you're too shy to say it
Inside, we both know what's been going on
We know the game, and we're gonna play it
I just wanna tell you how I'm feeling
Gotta make you understand
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you",1779178661,2
UC7hkj8vZpaKYEBGQNM7p-bA,@Haoting_ID,那這個呢 🤵🏼‍♂️🎼🎶🎤🙂‍↔️💥👞🎶🎶,1779178465,1
UCSASO9KH71_fT1mV0mEnL2w,@sofrikinpeak,3094 anyone? xD,1779177910,1
UCVEek6NdoP9WCl6PMaTy0uA,@LucianWilliams-y5n,Broi got this one a geometry dash  vedio,1779177633,1
UCSeKDOXb0cnYMkpFjIkEhyQ,@PichDara-t4y,So old,1779177092,1
UCciHwfPm3ewNTw__Qxmb50A,@ALTMAS67,"You know the rules and so do I
A full commitment’s what I’m thinking of
You wouldn’t get this from any other guy

I just wanna tell you how I’m feeling
Gotta make you understand

Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you

We’ve known each other for so long
Your heart’s been aching but you’re too shy to say it
Inside we both know what’s been going on
We know the game and we’re gonna play it

And if you ask me how I’m feeling
Don’t tell me you’re too blind to see

Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you",1779176942,1
UCnd5X-teTmnO7s5e7bUyhrQ,@BảoNgọcĐặng-l3q,..ư,1779176439,1
UCFwi3iRKY7xzqKhxJOsIB9A,@nicklikesbbguns,Bro I got rickrolled once again,1779175872,1
UC_Bj0FK7Yh8onauKRXH7Pxg,@angelicabillones113,Rule one: never play 8-bit modded games,1779175523,1
UCI9sMgllwSwWawuq3xvAAnQ,@FreeDiamond-i4n,Got Rick rolled trying to get bedrock launcher for Android 🥀,1779175246,1
UCDWzCk23bQ4zurnG7pwySVg,@Private_Lewis,i just got rick rolled,1779175136,1
UCvbZkg8ErTGLwgEUlohP00Q,@Jsead4455,No no no no,1779174948,1
UCN31vF0NYZg5lpst--W_gmA,@stawhearts.a3a,"I scanned a QR code by Pixel Flow, last time I trust a video game…",1779172374,1
UCaFJqAo9K6M2CGtETQvsZog,@RotundRhonda,He’s so cute I can’t stand it! He reminds me of my nephew!,1779170679,1
UCvUP2Z7c_lLqQnUMnrMGvfw,@deepakkumar-c8l4n,I was scanning 7 snacks then this popped up......,1779169508,1
UC0Yxlm_iaFKfE7bRAtXJD1A,@quocvietophu5452,GODDAMNIT,1779168446,1
UCmXuyYNmY1uRR1o84dd8S-w,@krivinplayz,Come came here from lf launcher download 😂😂,1779168229,1
UC4dh93rQngoL-n18xpLK5dw,@Michael-hm8cs,I hope Rick is benefitting from all the Rickrolls.,1779167971,1
UCeyJ9HzjEkmuvDkReOjpkkA,@Letsgetitgoingorsmth,"<img src=x onerror=alert(""YTXSS1779178122"")>",1779167363,1
UCOukxCEA3TD-l4kmDhOq7Mg,@СанджайЛатипов,"Меня только что зарикроллили в шорте  как чел пишет биты.пиздец I'll translate for inside speakers via Yandex Translator into the keyboard, which is built in. I've just been recorded in a video as a person writes bits.",1779166262,1
UC4szDae6xYDLrttvG9qa70A,@Jattoka,2 ads saved me from getting rickrolled 😂😅💀✌️🥀,1779165474,1
UC-LrK1LhBurN0XyS6jT6dww,@Shobha-e4l,"I was just watching jake grass and then a qr code then I scanned it,BAM I came here",1779164929,1
UC-RfIJebg4KLVrgtyKSQxkQ,@SmileySavings,here cos of elmwood game,1779164568,1
UClAhlE5zy4MGgN4_-GMkwqg,@trackgames8433,アルテッツァQR,1779163773,1
UCJkc5KgGVgNps0eCfe-lk5Q,@RuhaanDhiman,"19,may 2026?",1779163119,1
UCm1CO81zcbBamk8pu08UrGA,@escofar2485,Kto od Medarda,1779162597,1
UCWUDTwZT5u7jh4dHYNGEDLA,@hannibalishii9185,"トヨタ・アルテッツァに貼られたQRコードから飛ばされました
良い曲ですね",1779161441,1
UChTupzuoFeqs3sLC9KFJJ5A,@leomerual776,Dolores reborn❤,1779161311,1
UCAi0ejApdrJEi4qggkfYy3w,@Francescoking736,Compà il QR code e finto,1779157864,1
UCoSn8gM_Pp0jZwW243We2Mg,@XenophobiaGameplays,Youtubes automatic reproduction led me here... again.,1779156665,1
UCbswf9S00L6ZbjepVneYUOA,@munkat3449,I click the link and enjoy the song,1779156049,1
UC8qH-0T9TuzX24LgZonWdfA,@NBK7437,Guys i found an old link i previously put in my notepad and forgot about it years ago... Here I am.,1779156048,2
UC79UbxkElthjNbcjdfk3CtQ,@scallyrags-k3u,I came from a gd lvl btw,1779156028,1
UC8qH-0T9TuzX24LgZonWdfA,@NBK7437,Sending this as a link to Rick roll my entire discord server,1779155984,2
UCSgZeVBS4pWNekehhGos-Kw,@VedRants,Welcome to everyone Who arrived here without clicking on the video,1779155295,1
UC6QmiT71zr2Jzz0rTrZTD7g,@Miniature1D1074,The ad just Rickrolled me,1779154221,1
UCRS4ZVeMV32ABTNs5zB1q3A,@luisprimo-13,Acreditei,1779153501,1
UCkoYZaWjfefoPxbsM4RPMUA,@JSReytell,Vine aquí por Germán 😢,1779153337,1
UC-7uGyun0YQopvCItlq0y0A,@A304_Animal,0:50 :),1779152776,1
UCAO_EE1-jpVsEssMo26k3-w,@afraudoftheday,was the rickroll worth it? after all those years,1779152744,1
UCa7C27bSCOg7X4tENG74h0A,@Skyfall-Dash,"I was asking chat gpt for help and chat gpt gave me a link,I clicked it,boom no surprise I got rickrolled by chat gpt 😭✌️",1779152161,1
UCITMT4nVPLio8PApAs1RpNg,@themic1812,NO I DIDNT GET THIS IN A RANDOM PLAYLIST. NOT IN 2026.,1779151713,1
UCU-JGWWIGSCTEwDmKEKM-tA,@SubjectGamerOfficial,"got an ad before this video started, saved me",1779151687,1
UCGOxW38C1dww_ND5M0gjX3w,@ZacharyCooper-e2o,"My fiancé and I were laying in bed and she was playing pixel flow game in the QR code pop up as one of the challenges, so I screenshot it and this is where it took me 😂😂😂😂🎉🎉🎉❤❤❤❤❤❤❤❤🎉🎉",1779150381,1
UC9O_6wT0-L4rtvWowLGiE-Q,@Notfou-57947,That ad just saved me,1779149628,1
UCi4Nu4VWJRObDkO7xtHHgpA,@CristianRuiz-k1f,JAJAJJAJAJA ESTO ME PASA POR OJO ALEGRE,1779149575,1
UC-WYqRV8jDYeFUg6sh8l2tg,@Dami_Gaming521,I SPOKE TOO SOON,1779148374,1
UCcYV0ehnhLESpklwA92L4-g,@maate.garcia,una obra de arte,1779148238,1
UCGUsbMhIosYQqGIayIUCIHA,@handsome6346,Who else is here from Pixel flow mobile game?,1779147909,1
UCeZkIkZKKxjUDHljaUOb3bg,@RileyRichard-v9u,never scaning ever,1779147671,1
UCUXlI7FQvi15nqR1EK05xEQ,@OLTAZEN,I GOT TRICKED BY A GEOMETRY DASH BARCODE WHAT THE HECK,1779147202,1
UCVPWxRrUII5vK65Y_QizIYg,@The_hollow_shade,Damn y there is an ad before this,1779146704,1
UCPguMAXRuICHhEGsMkpDCfw,@Константин-е5ъ8л,😍😍😍😍😍😍 это альбом просто класс,1779146405,1
UCbZj8n5unRRi-DV3YI67OWQ,@РомаПудовкин-ж4д,IM HERE BECAUSE FRIEND SEND ME A LINK,1779145882,1
UC9KMDCISd8una0XVmnBvC3Q,@c807-v3w,sugar,1779145196,1
UCfUaPg0LTH46WhUFS3DeAUg,@FeBraine-MomboVerse,"Mancada irmão, eu cliquei tão esperançoso 😔✊",1779144093,1
UCS9pZERdrTMTI09jxh2gW0A,@Mateo-i9x5t,Chat gpt me rickrollea,1779143836,1
UCJIfessKWWs4IIzYztgd2_w,@partygoeh,"I dont even know what to comment here honestly
Im just happy this meme came to exist throughout its duration",1779143477,1
UCkdZloAjXakCZbJuCflaWtQ,@ashdnl-n2b,"Still famous till this day 




























I predict you pressed the read more button to see this didn't you it's ok 








































Why you still here go away 

























Seriously get out dude 










Ok you win",1779142617,1
UCqZmZkbYyZAkUd82fknbAqg,@LuzmarinaMolano-i7l,I love this song!❤️,1779141966,1
UCzbf2Al3Yoh0B12Lwlu_bZg,@MUSICINDIAENTEMENT,Who came from voice gaming,1779141566,1
UC5LoIMEiljY_DP2bY_xRs4A,@samgamil,Bro  ban him,1779141425,1
UCrbOPxYV2olF2ET0cIWp3tA,@sobretudo4610,Voz marcante .música envolvente .não se canta mais como antigamente 😢,1779141373,1
UCQU0ymFFeQ-RjdP3JdP2CgA,@Amethyst______,Who else got here from “an Elmwood trail”….?,1779141130,1
UCwzLLel5UTHp9ib2F9xtPhw,@THAT1guy_1a,Why am I enjoying this song 😅😅🎵🎵🎵🎵🎵🎵🎵🎵,1779140963,1
UCbU38P3v2Z5P7qKX5tr6JcA,@OJgaming27,Who got here from the QR code?,1779139499,1
UCjIstd-DF6Oz4-Keze7zYtQ,@juliarossposo3066,HELP ONE TIME I WAS IN THE CAR AND MY PARENTS DIDN'T KNOW ANYTHING ABT THE RICKROLL MEME SO THEY STARTED PLAYING THIS SONG💀,1779138331,1
UCrsVLTxhgGVcs_-Dix1vaQQ,@超辣吃咯,International happy music of the day,1779137960,1
UCl4QnE9vHPV4uM1e5iS7NOg,@Mooncookie1234,Never click weird link 😅,1779135550,1
UCiYoNcpE80LI2U-wux21T0w,@DavianRoman-p9v,HOW DID I GET RICKROLLED IN GEOMETRY DASH,1779134667,1
UCw65iLqT4KpQEyHiyWogIDg,@sawookie45,Some guy sent me a QR code and I went to it and I got rickrolled in the big 26,1779134238,1
UCgO40WwZ7Wbzrk4U20VaMLQ,@ただかな-e7u,TikTokのTEM Uのやつからきた人いる？,1779132930,1
UCfHyA9igJLeFNmnR4v4ns3A,@Jackandlogan12,I scanned a qr code and it brought me to this I got rickrolled,1779132646,1
UC847EKaGvooKma63GovGPbg,@i_am_xhio,Aqui llegué por lo de Germán jajjajajs,1779131832,1
UCIAckOSfs_KatpazXIBwjeA,@Blueter5,You can never make me sad hearing this song i Like it when im Rick rolled,1779131597,1
UC0mcsmS5EgPEBjhHTYSUPFg,@RichPandas,Got here from a morale patch from ebay.,1779130640,1
UCzt7gLakos6y99wHPXKfoVw,@andrexm1941,I came here for Benjalorenzoprod 🎉,1779129249,1
UCQOt0M7imwygp2858x83VEg,@A-manHockey,Raise ur hand if you got sent here by a qr code from mrwhoestheboss,1779128977,1
UCWhd-PlreBH6sGGP4SckgUw,@LobzinSDYT,This is not free Minecraft 😢,1779128936,1
UCOBYGHsR_cyX3JOMAbr6joA,@KarenFields-q1h,How I loved this song when it came out and still do.,1779126333,1
UCB5jby70ng09jzGWvup3bWg,@olgadee5397,Мем,1779126131,1
UCRc7kkxpHTIbd6JehP9wKbw,@Heroesworkshop,"Aliens: ""Why should we spare you?""
Me: ""Listen this is...""",1779126092,1
UCrWN9pN8rh32-sA1cEMSdLQ,@velvy.1,Ut şarkı sırala,1779125160,1
UCmqIrQsz6gsHEFY7ELcJhcA,@Lou07K,Here cause of a Beetle that had this QR to this song. In Ruidoso ❤,1779125031,1
UCeqOPeEl3ROuDlQDq78sMug,@Cairo-y9q,Nah I just got rickroled,1779124622,1
UCLErNNYiRg04Q3k2fOhiUYg,@maroskafouad,L want play Silylswag's game 😢,1779124033,1
UC45lYJc65DwuYoX-4Xn0Qxw,@LegoSuperCool13,And I'm never gonna give up.,1779123878,1
UC97Nwh6Rn54rXUyvU4STWtA,@Real_Noo,My friend Rick roll me,1779123150,1
UCtcaXZn-r7OW86FSPMOImhw,@div.yan815,Who who come to qr code scan 😂,1779122712,1
UCkuWnAKsyh2YidsYCBi2-9w,@cdÖmerAsafDöner-z7t,"Today, while playing sackboy, he dyed his hair like this.😅",1779122635,1
UC11tkG-P5QFgRqpbSj6knoQ,@middledot,"here with my girlfriend!!! 2026 and forever, never gonna give you up",1779122480,1
UCyETDLMQ6VXOWV-61sn5wWA,@JaxonJaxon-y2m,Nostalgic,1779121284,1
UCKY5uQ3Cjj6db3a8JEPUvNg,@Tiva0_dws,"It's not brawl stars, I just wanted Use QR code 😭",1779120605,1
UCRGjJto7VGQ0r98o9_vzY2Q,@romanovaleria8319,Nooo stronzo 😂😂😂❤❤,1779120569,1
UCEFdFYHmvq2oYiaXbm5BIXw,@WolleVegas,That's not the menu from the QR code I scanned!,1779120451,1
UCkahcyUIt0IpHlCpwK6HoHg,@katseye_1234love,My meta ai just rick rolled me 😭,1779118906,1
UCLbseJtCyznkGMymetIE04g,@noakreslavsky834,צוות קורס שפות תפסיקו עם ההתעללות,1779118629,1
UCCyg7IhB0zMuIKSt5VzPgUA,@mojahmojah,he rick rolled me😂😂😂,1779118311,2
UCCyg7IhB0zMuIKSt5VzPgUA,@mojahmojah,Bruh,1779118296,2
UCYG1W52kIOTx32g9kyXXSLQ,@dvxdbusiness,I just got rickrolled by claude ai,1779118030,1
UCJyDLJGKZgteLqTTfU99EMQ,@KristianUK2004,anybody 2026?,1779117647,1
UCP87ghrGbiam-7fm1v4PRRw,@Shoxjoxon20202,18.05.2026,1779117442,1
UCvbB7TaQiNSqx9NiEvud65Q,@KaylatheAMAZINGwizard,I just got rickrolled..great song tho.,1779117295,1
UCOfqnRPnV66DDg9KLbqg_jQ,@brdi00,teh best siger og all time in terms if gevor view,1779116985,1
UCkO7dAm3cNIO4OHiyhqw0Hw,@RenanteCambray-h9h,God is Good,1779116913,1
UCybjS_IXCcClMiGEm7lQM4w,@Niloma15,Guys i think is copyright,1779116151,1
UCzhYZpwGuM9z4G6yJSfjl2g,@MilGeerts,Best song ever,1779115978,1
UCWOD8CVQa4ZUhkJWGgBhl3A,@Vakuum_in_head,GTA VI new trailer is AMAZING,1779115912,1
UCjvWJLy7CwCJojwwbFAgWTg,@AzureKit38,The cat is out of her German arc,1779115523,1
UCrz2CT-IFicO_fIEFMA8o3A,@Kribars,"Fun fact: If you ask an AI like chatgpt on how YouTube video links work, it'll link this exact video",1779115160,1
UClQEzJHTKioeiLoTY2NQNSQ,@vickycooper4650,16 January 2021,1779114834,1
UChzWBnRKT0zlEcN09rXupyg,@dhairyaparyani-j3f,"Hey yeh scan toh hota hai 
AUR RICK ROLL KARTA HAIIII 
AB VOICE TU RUK JUTE KE ANDAR MOJA MARUNGA",1779114675,1
UCymCWgP6mT04K_92yfmpk7w,@yubear420,Fun fact: You searched for this.,1779113829,1
UCbZP9n2KtEka8eIiBCrR8IQ,@BearkidMan,You got rickrolled 😭,1779112801,1
UC4hksYn3Q-N1hO6b6nxd2Yg,@gamer_boy8970,got scammed by a QR CODE😂😂,1779112549,1
UCrPX7Ub8q9Rhv2FRPH4rR8g,@Sharikov3,Never gonna give us up😢,1779112397,1
UCyWKcS0HTZPdUcbEfYFD0DA,@fabianoparma7078,Vim pela UFSJ haha,1779112176,1
UCVYMF7Z-Lm1e7qxcZkQwRWQ,@Mario-g1g,Chi da temu,1779112062,1
UCO5iZ7J9Snw8wLMAvKhBf9A,@sobrinhodosukuna,The QR code will take you to Rick Roll.,1779111395,1
UCOLTPq_-5lOhIOxpIoJSbYg,@yulayula4532,YOU GOT RICK ROLLED,1779111317,1
UC1dSkKnSsNrSC5k_z9TaqwQ,@Bekarys_450,Anynone here in 2026?,1779111260,1
UCGFcgvVd4FmqRzjFG_zNLYA,@AndrsonJoelVargasSánchez,Maldito german,1779111118,1
UCYFVMb51JpJ9kniv2FkAswQ,@hobby67-m6z9u,"Who came for robux team here
👇",1779110785,1
UC3ZwbG14XPZacT07H8U8gqw,@Kate_kitty-0_0,Tropa de quem veio aqui por culpa de um qrcode,1779110442,1
UCdHl54fZgrHES-LIABh-SYA,@mamtasachdeva6360,I got rickrolled by Aarna,1779109331,1
UCLun7iMojf4dhRJ0Czb0tqw,@FilipMusiał-x9f,I was rickrolled by chatGPT💀,1779109162,1
UCAsd__95OMuPQz8lLZg9iWw,@sigma3000-f4r,you're alive...,1779109021,1
UCmO3pEH3_P-ikdNHO1m0o_w,@loryluca3726,1:25,1779108760,1
UCnADEhMvWr22MKFe-BQRPZQ,@emelyvelasquez6075,🤔Reminds me of nothing...,1779108444,1
UCbuMCXRQ4iodbWeJmBeDx9g,@TwoBros_Vids,In fact 1.8B ppl got Rick rolled watching this,1779108425,1
UCjjVAwqIpwQwhbMKTP7DF-Q,@sapankumarchakraverty3647,The highest song viewed ...i m stunned❤😮!!!,1779106819,1
UCAQ1lfskF9aDyWl07DMe5eA,@Creeperzin-y4o,I got rickrolled by rezonasaur,1779106806,1
UC-9DLgv5lbWBGQGQ7i0eg5Q,@Armuxsas,Bro temu just rickroled me,1779106485,1
UCHXeSy2XiWqoVwdBmQRLDSw,@XRGaming101,QR code on Temu????,1779106430,1
UCZlLKegtNuopOmTNbT4Y_lg,@Mythicaloaf,Get’s me every time😂,1779105352,1
UCz5zkgScj1wOOOYQC_kG-gw,@CoraTyler-e1f,I have meme stickers and there was a QR Code and it led me to this lol. I got rick rolled,1779104801,1
UCJmMztah6FmEZ2fdK0BgbXQ,@perpkilla7760, did weird science bring you here? ,1779104376,1
UCZs3p4ykIFTYPbP-mTxljtA,@joshuarramos,Got here from a QR Code on a game.,1779104371,1
UCN2DYEH5jEIgqIMQXX4Vv9A,@Dugi1231,"If someone tell me im boring and recommand a song and send me link,i'll send it",1779104073,1
UCuoWnLcv2S6E9y7jUh995PQ,@Ark_Nine,Wow pokemod Never thought u do this to me 🫪,1779103745,1
UC3WNU_u9f-uUH3NoceLlaSw,@тытоп-с2э,😂😂😂😂😂😂😂,1779103409,1
UCA4bKt_jj-uoTNwFTxsQ2Aw,@fc_.911,Never give up on this song🎶,1779103331,1
UCZepo9mlG9G5lsAp6cZIdtQ,@Vamp_shortsYT,RAHHHH,1779103314,1
UCRwHWdECgmoBR5ZkAavmXBw,@FanCuaSonDu15,"Congratulations, you've been Rick Rolled!",1779102556,1
UCuJ4xk0MBTAEKFJ_yETslXQ,@mustard0522,My professor gave us this link and told us it was the “test answers” little did I know…,1779102544,2
UCuJ4xk0MBTAEKFJ_yETslXQ,@mustard0522,"I have a link on my YouTube channel that just sends
You to this",1779102328,2
UC2uF2ZlqXosMCjrVBI4VFNw,@Abdukahhor-p7i7h,Ngl i got here through a qr code 😊,1779102077,1
UCJTjko5Zfga211I4ii37_rA,@АзатСагадеев-ц6в,"Never
Gonna
Give
Down",1779101112,1
UCPFbcz-OOiOKt7kdystHJwQ,@platenox,I told chatgpt to give me a random video to watch and it gave me this..,1779101031,1
UC6QgOKkTris7o6u4OuiDrrw,@YuaanHassan-q1l,0:47 the best part,1779099933,1
UCd4IjBayF4e0bbi8lFMqDKQ,@BlackGorrila-u6u,Just got rickrolled while searching for new music to listen to nice,1779098911,1
UCOHMWoc-1XCUZUjrTyLHHfg,@たにたに-236,世界中どこ探しても見つかる釣り動画,1779098796,1
UCYb-1tv1vjbySDd8H8jv_Aw,@lusta_dick8,"Me getting ready, to share the GTA VI Trailer 3:",1779097983,1
UCGQ48kfB-u9j0qaKq5HtlTg,@jacksonholder2987,god FUCKING damnit I'm back here again,1779097502,1
UCuXsy6_aoaIXEbg18Ph_A5A,@Celestine-67,Moonton sangat kreatif loh ya,1779097469,1
UCctXZ6rUzNuidzTtL1lEg0Q,@mastergojosatoru1,Io ho visto il qr codee,1779096082,1
UCd_sHe7kG_eZQfCccwYClcA,@littlechefsophia6859,That’s a ball not everything is a dupe,1779094234,1
UCaPie4YpwJNdTFj2CPyVn4A,@destineebedoya-r4k,"RICK ASTLEY NEVER GONNA GIVE YOU UP MUSIC VIDEO 📹 
RICK ASTLET NEVER GONNA GIVE YOU UP SONG 🎵",1779094188,1
UCbK5NFobXH2a0jdb0ug-niA,@off1nx,i have not been rick rolled since 2008 until today and im not even mad xD,1779092444,1
UCCvzcIqkmWBE8WDOMAuk6Gg,@Goldenpumpkin98,"YouTube recommended me this, wth",1779091955,1
UCD_A5BQz2ruXsCv7_TLk5bg,@DanielMendoza-q4l,Hola uno mio linea de peru ya peruano chino gringo niños yo hasta casar y tambien yo creo rusos hijos la amiga ya lesbian y china nuevo ya el ya uno y ellos nuevos en mi tierra y no oran ves y nos quieres ya tambien ya se fue el ya chao.,1779091048,2
UCD_A5BQz2ruXsCv7_TLk5bg,@DanielMendoza-q4l,Hola uno mio brandon ya chao.,1779090942,2
UC7WZM1Jg05t4jzWSqq-RKrw,@masterdj6077,Umm I was translating Latin and it had the command Nunc! in it so the AI got mad and decided to Rickroll me 🥲,1779089772,1
UCZhLbvzcloqUbaLulqqbQWA,@itzthekgpower,I rickrolled my cousin lol,1779089757,1
UCWUIRXAOUAc6QbVZvCk40ag,@Mapper_From_Bashkiria,I got rickrolled by my friend MapperFromIstanbul🥀,1779088639,1
UC7KEoAb9v7_Hi7V20BFLZUA,@goonerboner-u9z,The qr code said it will give me furry femboys :(,1779088272,1
UCrigXevIeYJAvLSfdjOR0xQ,@mahaelhassan,❤🎉Hope you 🙏 ❤️ 💙 ♥️,1779086958,1
UCb1yOcKJiP8WdULkgGEGavg,@onlycec,"My friend on meme buttons while asleep on headphones,this is my reaction 😈",1779085548,1
UCeUVLumGzakuW6o5EEPmTuQ,@김블루씨,https://youtu.be/dQw4w9WgXcQ?si=C7PMb8s74Rbbyd3L,1779084659,2
UCeUVLumGzakuW6o5EEPmTuQ,@김블루씨,https://youtu.be/dQw4w9WgXcQ?si=C7PMb8s74Rbbyd3L,1779084604,2
UCiJ-liKxUKlM2G3N4Pl3bdQ,@Quraanstorieswithzein,made a virus of it:),1779084108,1
UCH6AbDFHSib2VWBJHV6ZE8w,@brandonwikwatyo,Nah I scans a code in a vid to here,1779083259,1
UCys2--6SQ9ngQHyK7BWt-gQ,@Robluxlord77,I JUST WANNA TELL YOU HOW I LOVE THIS,1779081197,1
UCBOMyXWutlVUYyZ76A0Rg3Q,@gunflame12,Love how this song still gets comments every 10 minutes,1779080870,1
UCTR6PDv8WSxkpQ638_NqzQQ,@C0COA_B3SSIE,THIS IS A RICK ROLL 😂😂😂😂😂😂😂😂,1779079726,1
UCeo_QszRbKnXOUjVyS8cEaA,@vinwen1481,I J's watch a short an it leave me to this,1779079363,1
UCfpSSYxRhTsSlDDmpCgDvxQ,@AuraBravo-d2n,El espiritista matador que manda ácaros es Carlos Zapata,1779078211,15
UCiWou5FDkWYguHAI1vOelgQ,@PetroYakobchuk,😂😂😂,1779076005,1
UCXQ9HSFjLaA8gWEM2K5LF_A,@real_lampcap,Kids in 1000 years will be learning about Rick Roll in school.,1779075236,1
UCzXBZqDBwvx0fgZSibZjyfA,@КобаМанго,Elky igolki eto chto eto takoe,1779074776,1
UCAj-tupLURwLCqRCJajbvWg,@purpledanil9392,Привет всех русскоговорящим,1779073309,1
UCpsbIUMb0a6t89U3LpO0TBw,@TahmidmridhaTahmid,bro that song is crazy,1779072052,1
UCJ7oF2TKTtqFIqRfGSXyNaA,@NuzzleXSanzx,Itu yang pojok kanan atas siapa min ?,1779071272,1
UCiTS--89u9z_Thq8thdkNEw,@AdamEmad-tl1vs,Sihb x. Jo v,1779071054,1
UCq61nNOomQUomSw42dY4AWg,@NotHnampro2011VN,The 511k dislike is from who hates the song and rickrolls,1779069758,1
UCDxJhOjmVxcHVEVIB4L8aPA,@LuisGomez-op4zf,"C'mon, really. Who hasn't Ricked the floor with his moves?",1779069164,1
UC7Z7gEiX2NRuYX68W8gPuwQ,@teztherese,this reminds me of never gonna rizz you up by alexander jarvis and he deleted it😢,1779068908,1
UCO8aTMaPPKo70vOUQIAHvjg,@OKDemir-s6o,Nobody came here on purpose.,1779068738,1
UC-7Rt-yTCIsZ5AVUYU9w4SQ,@SuitedIndividual,I just got rickrolled by my own playlist.,1779068185,1
UCpAdpZwgO7cP9co4suRckMg,@ramenbomberdeluxe4958,"Also known as, a song that might play when you pull a cheeky joke on your friends.













Basically what I’m saying is that Rick is the Roaring Knight.",1779068069,1
UC9fyT61Ce6IjDihR5DhlJlA,@starstudrobbie,GOD DAMMIT ITS 2026 WHY AM I STILL GETTING RICKROLLED,1779066121,1
UCq_FIIHqoZugM7nsCREAkjw,@RayneProtat,I came here from LoopIt🥹🙏🏼PLEASE I CLICKED MY SCREEN 1000 TIMES FOR DIS?,1779064158,1
UCr54yRoGECm1uGZ_LjaF2wg,@Tokboom22,16 years ago Rick Astley made this song. Forever has he been grinded into meme history. Forever in the Hall of memes.,1779063170,1
UC-RDhtnZOkDQQS1Ru6sCvQA,@mikeglez7484,"Wait, this isn’t free robux",1779062923,1
UCw_lksTdcsmiPKyv-BP9f6Q,@Ezekiel-p2p4e,"God Bless our flag,and Ricky Astley. I have never heard a voice like His.",1779060063,1
UCN6soVwxPImg0tVA0xuLJdg,@エンドレス総統,YouTube公式チャンネルがいる！,1779059789,1
UCCWkJxiqoNoFNk1EDXpYsfA,@robertoedwardchignedelgado275,Te la mamaste @juegagerman,1779059244,1
UC3mJ8afcG5h0aH9cgdRWMGw,@royilyoily,oh GOD DAMNIT,1779057921,1
UC46dafnZhn3IBh8r2844BVg,@FloreFlores-g6q,"I hope Rick makes a come back with his music. I would dance with him if his wife says it's ok. LOL, a great singer and dancer, look at his moves on here.",1779057203,1
UCqZVpc84zfNF6JAIxujpFaA,@Prince129-g3s,My brother sent me this link...,1779056457,1
UCCFfDc96S1eN8tRGJug032g,@davinho1310,Maldito Felps. Eu caí em pleno 2026,1779056391,1
UCvMKQQqpK56vYUpf3W_ATBQ,@JoshuaPanes-l8k,"I just wanna download lf launcher,Son😭🙏💔",1779056028,1
UCMTdR9UmHbopqsH9MECgq-A,@MelissaFerolino-b9g,0:43 🤫,1779056019,1
UCGuY4Jv-qkBJu9EBlt1K7yg,@m.e.marcelane,LLOVVEEEEE YOU KNOW  THE RULES TANF DOSA I  IS HANY LOVE TYOU WOULDNT GET THIS FROM ANY OTHE R GYUS I JUST WANNA TELL YOU HAEW OM FEELING I,1779055616,1
UCpsUPVRpKrbZyvavZmUR7NA,@eraydson7923,I scanned a QR code and now I'm here.,1779055008,1
UCXoov0TnH86V3zaK0CIHzNQ,@JoaoMiguel-v3w8o,SERIOUS AIRBENDER523?????,1779054601,1
UCFOJmjq0sZ0dI6ajb4hVSmA,@felix436,THIS IS THE BEST SONG WH6 ARE YALL HATING THIS,1779053659,1
UC9RgMPXb9Wyzign30COLkFw,@weirdovideochannelderails,Crazy how people still comment,1779052962,1
